Date,SPY,IWM,EFA,EEM,TLT,IEF,LQD,VNQ,GLD,XLP
2015-02-27,174.93263244628906,106.12998962402344,47.04719161987305,31.89747428894043,95.91314697265625,84.42677307128906,82.92182159423828,53.85449981689453,116.16000366210938,37.305572509765625
2015-03-31,172.1852264404297,108.00849914550781,46.375091552734375,31.419870376586914,96.96075439453125,85.14948272705078,83.08357238769531,54.78718185424805,113.66000366210938,36.580848693847656
2015-04-30,173.87844848632812,105.2381591796875,48.066200256347656,33.57297897338867,93.63967895507812,84.61050415039062,82.09724426269531,51.58351135253906,113.47000122070312,36.303157806396484
2015-05-29,176.1138458251953,107.59164428710938,48.1601448059082,32.19498062133789,91.4181137084961,84.25823211669922,81.17742156982422,51.42756271362305,114.0999984741211,36.61838150024414
2015-06-30,172.53662109375,108.43400573730469,46.65839767456055,31.25139808654785,87.69556427001953,82.88408660888672,79.64874267578125,49.0265998840332,112.37000274658203,35.94666290283203
2015-07-31,176.43406677246094,107.23698425292969,47.60640335083008,29.27945327758789,91.68216705322266,84.142578125,80.31143188476562,51.85569381713867,104.93000030517578,37.99319839477539
2015-08-31,165.6803741455078,100.46923828125,44.071571350097656,26.6922607421875,91.05009460449219,84.20902252197266,79.6468734741211,48.5933723449707,108.81999969482422,35.72766876220703
2015-09-30,161.45289611816406,95.5097885131836,42.12409210205078,25.856157302856445,92.84091186523438,85.53895568847656,80.59456634521484,50.0802116394043,106.86000061035156,35.866939544677734
2015-10-30,175.18605041503906,100.8800277709961,44.90934371948242,27.504701614379883,92.46138763427734,84.9941177368164,81.05683898925781,52.96410369873047,109.30000305175781,37.911476135253906
2015-11-30,175.82635498046875,104.16864013671875,44.5713005065918,26.810579299926758,91.65907287597656,84.6305923461914,80.93183898925781,52.63261413574219,101.91999816894531,37.561859130859375
2015-12-31,172.7876739501953,98.92853546142578,43.531944274902344,25.78645896911621,91.38675689697266,84.2471923828125,80.05694580078125,53.59630584716797,101.45999908447266,38.65779495239258
2016-01-29,164.1851348876953,90.44288635253906,41.129966735839844,24.488718032836914,96.47972106933594,87.05567169189453,80.1552505493164,51.75441360473633,106.94999694824219,38.864524841308594
2016-02-29,164.04954528808594,90.2408676147461,39.75848388671875,24.288455963134766,99.45706176757812,88.34931182861328,80.9982681274414,51.566200256347656,118.63999938964844,38.987022399902344
2016-03-31,175.08453369140625,97.47228240966797,42.37544250488281,27.436660766601562,99.3642349243164,88.29093170166016,83.92601013183594,56.96282196044922,117.63999938964844,40.834354400634766
2016-04-29,175.77450561523438,99.10221862792969,43.316951751708984,27.548810958862305,98.63239288330078,88.15311431884766,85.230712890625,55.623714447021484,123.6500015258789,40.249473571777344
2016-05-31,178.7647247314453,101.3225326538086,43.27989959716797,26.53144645690918,99.42681121826172,88.06560516357422,84.79390716552734,56.87443542480469,116.05999755859375,40.526519775390625
2016-06-30,179.38609313964844,101.30489349365234,42.23276901245117,27.741052627563477,106.32132720947266,90.78468322753906,87.417724609375,60.81496047973633,126.47000122070312,42.69815444946289
2016-07-29,185.9285888671875,107.25646209716797,43.91239929199219,29.234668731689453,108.55667114257812,91.00849914550781,88.54678344726562,63.40749740600586,128.97999572753906,42.34974670410156
2016-08-31,186.1511993408203,109.17002868652344,44.146934509277344,29.493032455444336,107.4565200805664,90.08800506591797,88.70645141601562,61.02071762084961,124.77999877929688,42.101993560791016
2016-09-30,186.1619873046875,110.34231567382812,44.73707580566406,30.23580551147461,105.83560943603516,90.30188751220703,88.42649841308594,59.90247344970703,125.63999938964844,41.45131301879883
