date,variant,SPY,IWM,EFA,EEM,TLT,IEF,LQD,VNQ,GLD,XLP
2013-10-31,historical_mean,0.14973433553217846,0.16858600236064109,0.08147586150566723,-0.011563909806158956,0.03481855928546002,0.03224056423287516,0.041707461530058165,0.11628691426513728,0.0007028495647705066,0.14717014830160083
2013-10-31,capm,0.15629140946564907,0.20964238223705467,0.1936694354802766,0.21967137827956906,-0.12894956362219412,-0.041621222434444646,0.008710167263388873,0.15839478982239585,0.07663271374081179,0.07571659205347453
2013-10-31,ff3f,0.158534231210336,0.19199780809621794,0.19838575590005347,0.2158438919197474,-0.10288191539270426,-0.02536539340528995,0.021565392894194426,0.17181792488591388,0.10646913694036925,0.09308451580112342
2013-11-29,historical_mean,0.15232644370944398,0.16300863254164616,0.07972014624258802,-0.00784636317539307,0.05479346943299739,0.0348470593626298,0.048557868437979435,0.1155796010530882,-0.012496975904159135,0.15739609486109107
2013-11-29,capm,0.15768811297719157,0.20891527324244924,0.19400869355799655,0.22162068365271076,-0.12422864165479239,-0.04106201037900962,0.010568899676790852,0.15898915749605394,0.07348567688321678,0.07896659387423655
2013-11-29,ff3f,0.1609914284362131,0.1867123161059934,0.2005555103528828,0.2136015473894054,-0.0957475139777829,-0.02600444768584484,0.02566706626142445,0.17286968786290682,0.08988769784353659,0.09864830906761096
2013-12-31,historical_mean,0.16206215705880303,0.16452350822809883,0.09801642543373329,0.0011174892656716576,0.05133763152603979,0.034920633263466866,0.05352147257569086,0.10382967079157303,-0.03835764790551272,0.16780585471793458
2013-12-31,capm,0.1654684729760347,0.22056907701425787,0.20111742621181217,0.23078156610748637,-0.13250987966772368,-0.044044975638482704,0.010071644559533072,0.16169996423775893,0.07424382720603995,0.08181084238524242
2013-12-31,ff3f,0.1705767574692496,0.1884424743704654,0.20602428132311779,0.20995623752055317,-0.09800181365896293,-0.026987688928728104,0.029930141855911495,0.18281121601556807,0.08863757191582111,0.1075859952843466
2014-01-31,historical_mean,0.14902321411515798,0.14543679038180488,0.07858929082796651,-0.023657802333661368,0.05761030698726605,0.039515028034252095,0.05675316569065867,0.08933516639230413,-0.05927778634086769,0.15574572449274438
2014-01-31,capm,0.1526815586222349,0.20391614088115476,0.18374460542152588,0.21212954837320164,-0.1227860651576361,-0.03715875996961456,0.011971309269624733,0.15089056375572268,0.06563353591050024,0.07411941723096536
2014-01-31,ff3f,0.15781046177319,0.16958406953693117,0.18876464760729353,0.1912707323753094,-0.08375874414508663,-0.01904025143106693,0.03282289480242286,0.17197102708485357,0.08660261059740204,0.10179207888486536
2014-02-28,historical_mean,0.12938406929711316,0.13729734334691732,0.05387206633884645,-0.04070871679027546,0.08841636289933612,0.049643761807790565,0.06284800491097149,0.09262534451234525,-0.026097493782139953,0.14299433605488301
2014-02-28,capm,0.13637292593044809,0.1796171455421147,0.16432449822077716,0.19346353079491063,-0.11131956636296746,-0.03514801778782815,0.008486451039626721,0.12360489002800268,0.052305854534768575,0.07258472755922643
2014-02-28,ff3f,0.13875980945583835,0.1594867358839232,0.16632924972009822,0.18998149545933074,-0.07480627877357027,-0.018402710731681152,0.023299271650847195,0.13537102642454168,0.09172730631291753,0.09616634112471192
2014-03-31,historical_mean,0.13283836423289092,0.13487833648418343,0.062079444588223245,-0.029489574737350872,0.08470274973775095,0.051528384636595106,0.0630618934542961,0.09376984244769007,-0.02524326120367329,0.1461930544651436
2014-03-31,capm,0.14005448780138563,0.18275837212608753,0.17007983003400742,0.1995717339401466,-0.11367000864361876,-0.03529435006094263,0.008828942055675366,0.12693005731777893,0.05535581111159922,0.07509652105017736
2014-03-31,ff3f,0.14312872612674604,0.159076020665631,0.17364996634863178,0.1924956198962643,-0.0664166005301626,-0.01484898577740073,0.02722739181400094,0.14314122762438924,0.10905821261115024,0.10442876325047543
2014-04-30,historical_mean,0.13555216102882087,0.12406837134918146,0.06860303441781465,-0.03714810966052631,0.0870369941925635,0.05016896905387397,0.06477163984443653,0.10083476340590052,-0.04117015793409566,0.14929681346108342
2014-04-30,capm,0.13976111358054163,0.18338551478891565,0.1695122200512963,0.19993766448738753,-0.11380804963399388,-0.035211969074961325,0.008674193397992403,0.12634326778244853,0.05640832263232469,0.07480246717360198
2014-04-30,ff3f,0.14579695556091857,0.14946750294190095,0.17335844772330886,0.19138496805028826,-0.07517955211446456,-0.022535727321661276,0.02882638448051398,0.13814095158172943,0.07010353458865151,0.11497838241065889
2014-05-30,historical_mean,0.12834474053257836,0.10265850166848184,0.055868495774916094,-0.043543880744473476,0.08624168554638299,0.04660510330097963,0.06092839719860373,0.09298429018205268,-0.06808584815913342,0.1409431839438241
2014-05-30,capm,0.12963132135438882,0.17198822313467116,0.15527068520371623,0.18455473049693805,-0.10734917422954195,-0.03361951125063633,0.0068765914049776404,0.11462214084850951,0.047968800143165485,0.06729189960039211
2014-05-30,ff3f,0.13849309558815842,0.12910550102833335,0.16423493111446247,0.18445527602053308,-0.07365821070920772,-0.024789250972519425,0.027559408500955188,0.13226925682613208,0.04901007155758038,0.11241111238325313
2014-06-30,historical_mean,0.13975090899191425,0.1113026804675269,0.06858075351912336,-0.023899883074900014,0.08471237433960062,0.0443860560541339,0.061733203823930896,0.0963358964590143,-0.07238791053156865,0.13866560629524893
2014-06-30,capm,0.14024500086529748,0.18584624546183792,0.16785264973627234,0.2004333261902706,-0.11476022098842914,-0.03482316717175825,0.008307658333507613,0.12604443088658793,0.050825500243020176,0.07463149440028036
2014-06-30,ff3f,0.15032793726015314,0.13952098584195172,0.1779908076567523,0.2048584172552022,-0.07999205796132723,-0.025802454062191834,0.030290380220263993,0.14507603426445564,0.04016372734710624,0.12218088744259037
2014-07-31,historical_mean,0.15223369771304693,0.13654145562532596,0.07569634513338608,-0.01285565463438854,0.09170866354020343,0.045348353313932395,0.06442371478157927,0.11127827467323131,-0.04375465301412553,0.14682328775462303
2014-07-31,capm,0.15370808783157247,0.20542555510787802,0.1853813204347894,0.22372776369510472,-0.1315409771676287,-0.04000206492810914,0.007656431637463421,0.13630082706556731,0.05752348094180684,0.07857191110317585
2014-07-31,ff3f,0.16246481554753742,0.16361740291703597,0.19591136310991286,0.2265211191049361,-0.10357192236653212,-0.031875176439011055,0.026460330815091568,0.15279313331154454,0.04101763217890212,0.11988015869660734
2014-08-29,historical_mean,0.15445999402064728,0.1272753799379629,0.07492468068867791,-0.004888066677235773,0.0795155734315192,0.03421131799689073,0.05535321449841206,0.1063722373992505,-0.08302622843958236,0.13987648843282396
2014-08-29,capm,0.15431715890474712,0.21045584191268873,0.18741434440841231,0.2233990461290847,-0.12842441456668813,-0.03630321711263536,0.011083852288116454,0.13960809981067868,0.07268773213065713,0.08159058115394688
2014-08-29,ff3f,0.1655521661822497,0.15660756293912229,0.2007925985461598,0.23979221817723564,-0.10402256471419397,-0.030833543802133857,0.030650934152454623,0.1622880419404349,0.04677849881535088,0.1223991095161654
2014-09-30,historical_mean,0.18620983020375034,0.17403659514076428,0.10606518656766498,0.03678548963729276,0.06414015520698686,0.025265434756717026,0.06083459000787689,0.1356453920424818,-0.12035246149957537,0.15426048563748448
2014-09-30,capm,0.18600599756053565,0.25073498166925745,0.21697506281798581,0.26957343631514596,-0.1381322632007765,-0.03220943427427365,0.016125171675676928,0.16664262030791255,0.14135102236432684,0.10999920736140908
2014-09-30,ff3f,0.196601340158923,0.20371888722011589,0.23101974079986753,0.28765017204082366,-0.12627035592209346,-0.03257864805948884,0.031735945408428466,0.18646877723983724,0.09935908949529493,0.14581120868411196
2014-10-31,historical_mean,0.2055616786316654,0.193075067805551,0.13099314716964458,0.07555606175690256,0.01567684863178164,0.014374338453436298,0.054013114477217156,0.15312960195027112,-0.10252526699139616,0.1673878254598381
2014-10-31,capm,0.20223623379358524,0.2724063701883774,0.2271534944050584,0.2609989121193422,-0.10896866532995492,-0.028321352605024268,0.02528480170780343,0.16494906219491728,0.13777832170608734,0.12024269522277944
2014-10-31,ff3f,0.21422968031669265,0.21876442002787305,0.24170432534223701,0.27797807815678205,-0.10544144567624561,-0.031785619526806974,0.03911052879880879,0.18149206541364934,0.08876433368778153,0.16019113996380893
2014-11-28,historical_mean,0.1787905688415846,0.16747881786787963,0.09946885840535989,0.030013035838242417,0.03795708610190201,0.023772877091356934,0.04984037184359596,0.14018311443082637,-0.13188439433692922,0.16384678529016605
2014-11-28,capm,0.17647819407524037,0.23482603058568183,0.2078807940202992,0.205296839469938,-0.09743249042653579,-0.022374490029270465,0.016013845515999395,0.11466527283888114,0.11386041148754235,0.11965610029426935
2014-11-28,ff3f,0.18459885022274475,0.19047196462102584,0.22047443607604716,0.21748147817166158,-0.09804673350493245,-0.026509199993955797,0.02510894625673659,0.11444177217481433,0.08839172788788639,0.14296376395609636
2014-12-31,historical_mean,0.18918174895382972,0.16911409062183763,0.10701212126230333,0.03143176704802178,0.041139222671384666,0.026113654847365494,0.06355706599129143,0.1597023474858366,-0.1390274472616005,0.1727256171686864
2014-12-31,capm,0.1853247069443116,0.2456653549896934,0.21566703928052683,0.2133450740761597,-0.09922134179472467,-0.022459706872537042,0.012190077862825534,0.1150337860601923,0.1250673123478025,0.1316032333973347
2014-12-31,ff3f,0.1944499572328828,0.19370378165869068,0.22711351571394575,0.22253340482856399,-0.09374787300908849,-0.024293865741441108,0.02256402205863022,0.11478834415704191,0.10146758505440581,0.16136849264341316
2015-01-30,historical_mean,0.1848703032483314,0.17690775670883335,0.10075947746549883,0.032479169251831336,0.040514993373920866,0.0199841232599106,0.0520711689164397,0.15020115311356566,-0.0971024382598066,0.16048330027006222
2015-01-30,capm,0.1832863217304264,0.23817138665634546,0.21517532096512132,0.2111449898440047,-0.0986639633793114,-0.02077706730075184,0.014414820037512531,0.11407093998186205,0.1131075628719696,0.13251169035863788
2015-01-30,ff3f,0.19000231238449616,0.19987509814185378,0.22780381203772648,0.22411464822104804,-0.10294714152769027,-0.02532118568913648,0.020117331509138706,0.11046389230212253,0.09013896336937458,0.15283914925206227
2015-02-27,historical_mean,0.15973420175157235,0.14279481429369112,0.08571725228543707,-0.0045793204390752315,0.07282765139470057,0.031163998059754797,0.057273973055471925,0.1516787246326983,-0.10529838288326968,0.1619898032476664
2015-02-27,capm,0.15840435931702357,0.19942153458445683,0.17031626486722157,0.15598404189628462,-0.10518044095084016,-0.02979916066624124,-0.0005330533347833219,0.06950753691179884,0.043696435723606805,0.12279826393606441
2015-02-27,ff3f,0.16470729955968907,0.15906648490402994,0.18096659474336282,0.16493385174776506,-0.09748651652699292,-0.02741204713296619,0.008937091399149229,0.07038945423671276,0.03407503104165322,0.1437404737067327
2015-03-31,historical_mean,0.16379833584745146,0.1535939224686785,0.09046744043208121,-0.00732596079429113,0.0604827287042865,0.02650797242641523,0.04710648479893,0.14305862164559613,-0.11555484514979443,0.16326491503372126
2015-03-31,capm,0.1627206681965057,0.20725870513675826,0.1761636782314589,0.15690863287407292,-0.11748232062985753,-0.03471365677743081,-0.007908172930462695,0.05887234862460138,0.032319801741650965,0.12463516265555769
2015-03-31,ff3f,0.16864516650486805,0.16991066276784306,0.18583223308300426,0.16339324593531104,-0.10957503085813411,-0.03199557276945811,-7.49671455037748e-05,0.061045395280047696,0.024133340327114023,0.14464617554338763
2015-04-30,historical_mean,0.14796901594241532,0.15126120794462644,0.08427156903561578,-0.0018130788887853618,0.07853147106913409,0.034695960225626994,0.05252736504213727,0.1318838834191327,-0.11837506785092106,0.1465462783230324
2015-04-30,capm,0.14991772995737104,0.18647494702345552,0.1632202685505546,0.14745815401333756,-0.10272450626130628,-0.030559207853536823,-0.005123876450792996,0.04900024742917852,0.031322435025405056,0.11592613111900327
2015-04-30,ff3f,0.15291207101285437,0.1660308277130102,0.16786257694683107,0.1487865415347715,-0.09470660519761817,-0.027361215924689687,-0.00011997667676098793,0.04985112072886082,0.03036261083646115,0.12733933997022084
2015-05-29,historical_mean,0.1534636012954596,0.1480379504881951,0.10320631443886329,0.02599479133971161,0.0511773896355133,0.0243185385885723,0.04495880898171853,0.10240169809055472,-0.1184389515366632,0.14302968815530895
2015-05-29,capm,0.15446545868380288,0.1930170235943633,0.16588679628091002,0.14914905363722766,-0.10052011528289366,-0.028816938787023072,-0.0038560228520121793,0.0564747758724643,0.03343375077927252,0.12089765050480297
2015-05-29,ff3f,0.15924573295834754,0.1636573975123537,0.1748294347161206,0.15976077527671526,-0.09877956813818081,-0.02877589297188276,0.0003842850226113832,0.05124297226919537,0.027256130627952947,0.1338891138782722
2015-06-30,historical_mean,0.17836654939968544,0.1780954596781367,0.1432422345034606,0.0497692051534008,0.014370517567237298,0.013497598135029832,0.03868868550506707,0.11676081970067295,-0.09476737164300726,0.14983551365224865
2015-06-30,capm,0.1760231355414203,0.2280867828318713,0.15961580175457452,0.1431963399420126,-0.09309201313933851,-0.02511930635748856,-0.0031058990483413492,0.04707759654564224,0.01266362441573888,0.15988673251330224
2015-06-30,ff3f,0.1823922672696335,0.18762619599922387,0.1691326727363151,0.1557430557801519,-0.08701154263106914,-0.02371355258371486,0.003504072692700428,0.03880947064699024,0.0018886516040398562,0.18010370295966222
2015-07-31,historical_mean,0.15826648791475226,0.1642661763201903,0.1099948305024777,0.023477934518958743,0.0061545816649710315,0.00940021008844713,0.029459229891752203,0.08292307067137639,-0.1076177220177131,0.13174785901983202
2015-07-31,capm,0.1599697394099718,0.19855256243103658,0.1414665861899007,0.12676327800020828,-0.07047816751878544,-0.017643347225625366,0.0010346085660031987,0.04636888071597811,0.007241295916414442,0.14494674753856585
2015-07-31,ff3f,0.16341216077128207,0.1764335442647792,0.14712356242439192,0.13196289272651754,-0.062393878350704125,-0.014691121675784366,0.006111271592297385,0.045862905238457374,0.0039025663210895973,0.15605698590497485
2015-08-31,historical_mean,0.16179234071054308,0.16567450946647105,0.11643277982314558,0.001837088676566313,0.008485784452589261,0.009785563872057229,0.02080871916414703,0.09501569550134922,-0.1332328937330726,0.14206068593676804
2015-08-31,capm,0.16270628368050027,0.20028082891518278,0.14357212235862246,0.12814739981323275,-0.06946387132111978,-0.017171576917601215,0.002639582711038602,0.04826103509009224,0.007610915283408057,0.14849225019561335
2015-08-31,ff3f,0.16666154396833976,0.17518895604809295,0.150224639716862,0.12118721629564658,-0.0529335017148337,-0.010474374934820067,0.008295911677585794,0.05495827430616607,0.00024266781466670515,0.1656312230378773
2015-09-30,historical_mean,0.13258201887079324,0.13236340748705494,0.0802158773903575,-0.030360763736416052,0.010605355016489357,0.010439647687500228,0.01821824925333429,0.07340642627058594,-0.1371706204868707,0.12316086762793158
2015-09-30,capm,0.1379691281873829,0.16385520681157278,0.1280622860309003,0.12089899176107122,-0.043534512177560894,-0.011525937366648737,0.005645829150426665,0.060091687067253416,-0.016201843858647414,0.12906913259551964
2015-09-30,ff3f,0.140474308671535,0.15012487218574624,0.132363870923845,0.12601152461934612,-0.042051361952619666,-0.011830960551525316,0.0071278447568059525,0.05903196292599896,-0.024024175974125372,0.13539538099420295
2015-10-30,historical_mean,0.1156212706260847,0.10479290021176943,0.05622742036151772,-0.05792684504034623,0.025649335979014695,0.0168256961565245,0.018514032931447995,0.08972193261749659,-0.15844505384930663,0.11865306844889248
2015-10-30,capm,0.11884948953584291,0.1438838796251106,0.11282803531266963,0.10072475554289284,-0.03713698994942855,-0.011712199288442558,0.0022142878399475313,0.047095983271403796,-0.016208956981625083,0.106791124714484
2015-10-30,ff3f,0.12312072068405104,0.12036407885094558,0.1196773497528395,0.10658464414437006,-0.03129336534983419,-0.010315286421242919,0.005765113227231096,0.048905664644884925,-0.02861743941444276,0.11954644766822281
2015-11-30,historical_mean,0.14895502051181872,0.1303375227521033,0.07394140276619693,-0.03586922639191756,0.025901185576389697,0.016018648670667598,0.01596310618702566,0.11142553806347304,-0.14095963924657665,0.1412511158882417
2015-11-30,capm,0.15124468692214985,0.17113521063616732,0.14556223161693632,0.13334001390680703,-0.04467971569930259,-0.016343980030778797,0.005391777018863024,0.0651446336194811,-0.009858451005869899,0.13052934031975366
2015-11-30,ff3f,0.15523002235323033,0.14823422114522325,0.15315682554927804,0.13095287658609167,-0.029154881099780296,-0.010341529962155364,0.01148589230722932,0.07411897974528536,-0.015295538230809383,0.1452963644961036
2015-12-31,historical_mean,0.14828990718055268,0.13919809392244706,0.06227974081770948,-0.049533710017835464,0.01915431982484746,0.011341935662089063,0.017869155070723692,0.11021418775561681,-0.16270026411435223,0.13209616330429888
2015-12-31,capm,0.1505478318889372,0.16935098623834585,0.14573947610897237,0.13381312109270332,-0.04388556242277282,-0.015900044587366848,0.005218175490687404,0.065006617936719,-0.007699556504850975,0.13067587511389425
2015-12-31,ff3f,0.1526198220314507,0.15650138851054246,0.15046563505098534,0.13038684585581858,-0.03239216220944078,-0.011118858038838629,0.009463077976686305,0.07210500095329479,-0.007945714361257098,0.1399275192426561
2016-01-29,historical_mean,0.13951393975081644,0.11014399806456723,0.04012171243794677,-0.08445660233990243,0.02655962833272476,0.012977816186479965,0.015349706539841693,0.10407837693993571,-0.15601839588576355,0.14867756407044835
2016-01-29,capm,0.13933227728966346,0.16093085161538212,0.13491799167571178,0.1250932176909481,-0.03876261909466631,-0.013496336596825234,0.006430684208867152,0.05714020948353821,-0.008174178519812867,0.11479114515966182
2016-01-29,ff3f,0.14375669153772122,0.13331717725223544,0.1522041546552914,0.1206540180097431,-0.011688621186985805,-0.001961286172845222,0.01623439611164104,0.08373512593981357,-0.006867517135244976,0.13819484888433287
2016-02-29,historical_mean,0.10584986306172114,0.06007988712542575,0.009000273111859152,-0.10069038494373776,0.0554276932118145,0.0282469463837271,0.020112502892642187,0.08018695223006067,-0.13676146804901607,0.13215158368486365
2016-02-29,capm,0.10276785768529838,0.1227812951378446,0.09991286940628451,0.0941199991711096,-0.03188884084547927,-0.013382475720796625,0.006429957134174149,0.04394498981633835,-0.019176501537896247,0.07468466663814108
2016-02-29,ff3f,0.10917900909208274,0.08416949518371251,0.11781736799700407,0.09552788501207765,-0.007638589433654582,-0.003893165600183721,0.0154160527984845,0.06715113178740763,-0.022187701538933527,0.10205796522214772
2016-03-31,historical_mean,0.10134838047366057,0.056002075893770396,0.002018840163547489,-0.09572574634542627,0.06145534844757876,0.029410250797131908,0.02003234213329403,0.07494385048245532,-0.0847814095691089,0.12234933191901448
2016-03-31,capm,0.0985596188801484,0.11762679005370011,0.09666494629901778,0.09025959665767609,-0.031163102487554224,-0.01314118523281837,0.005896973056963656,0.042299995008429375,-0.020683662643028716,0.07144821163900376
2016-03-31,ff3f,0.10422698926000551,0.08296753164311825,0.11423238527078297,0.08912461034294021,-0.007125160218352345,-0.0035498499323089634,0.014761229880064303,0.06662508184603488,-0.024505096030847003,0.09713632897143805
2016-04-29,historical_mean,0.11062593676383452,0.06651824814923632,0.018944284696465488,-0.05168775213547555,0.06254497262049438,0.02823519089492254,0.03202392123151912,0.09868240861099414,-0.09074709703607445,0.12175124904807769
2016-04-29,capm,0.10774515596018383,0.12883076708576977,0.1083808046514961,0.1143679990799013,-0.03200214866449108,-0.013951111222613926,0.01196410037265377,0.05708117707146639,-0.022768399788186143,0.07578977196408605
2016-04-29,ff3f,0.11371369134560677,0.09297001621619755,0.12529213576332918,0.11192517837414542,-0.009312685898756824,-0.004946676836938221,0.019509187292599275,0.07783102926226784,-0.02727890169844705,0.10203994136900996
2016-05-31,historical_mean,0.10559346800900206,0.07321321279886184,0.009946729500931726,-0.05435630484966609,0.0448193330882287,0.022668670324426602,0.02999873605656097,0.0690272308362686,-0.04792665580629252,0.10727725977976593
2016-05-31,capm,0.10566394164512176,0.12670580876519394,0.1056228706396912,0.11205169405349602,-0.032110385619348134,-0.013890380835572324,0.01145155348655934,0.055073625595732964,-0.021053156671347634,0.07412248975193614
2016-05-31,ff3f,0.11033865971991791,0.09988517358525056,0.11490980605816273,0.11180152949391253,-0.01790412668709664,-0.008356979125367408,0.015292530896947883,0.06812845758152684,-0.025901542794355824,0.09362870987682029
2016-06-30,historical_mean,0.10343805675220255,0.06774322550680231,0.01987996604834199,-0.050404743933421474,0.07082784331597476,0.0328517522105134,0.03918767472963313,0.09698533051713762,-0.047711771780559284,0.11689008056776447
2016-06-30,capm,0.10261178413129317,0.12241724849666538,0.10470856426024916,0.11092229013764021,-0.027401995798905277,-0.011868018195883715,0.012843463370409175,0.05765796997221542,-0.01884739664802093,0.07392469238749465
2016-06-30,ff3f,0.10790858484070232,0.09101894728194963,0.1126098456315964,0.09787837185856843,-0.011498532478080917,-0.005938114200932305,0.014590733594946453,0.07296463471493228,-0.032780677141751105,0.09566596367949651
2016-07-29,historical_mean,0.10907269632563667,0.0704231351483074,0.020764142514591764,-0.017301025289919097,0.10426249844394689,0.05158496264300649,0.06041958713424464,0.12598796113892116,0.019985898175641226,0.13529909979999755
2016-07-29,capm,0.10621074521978187,0.1274350119244169,0.10856343499373275,0.11175501913411548,-0.032582482416203214,-0.01480099375997175,0.010583494777087997,0.05711072863736681,-0.02883291710690956,0.07548326521426459
2016-07-29,ff3f,0.11216737129113977,0.09231555929039914,0.1169964282598085,0.09563868773267592,-0.015384462971150873,-0.008930991185147416,0.011425589262857479,0.07504042729679,-0.048948939994675714,0.1009820930020915
2016-08-31,historical_mean,0.1042181263665289,0.0658602594244145,0.016477427780543025,-0.004206917589524244,0.11881090235812228,0.05358345793137194,0.06103071486122373,0.1369096066415234,0.0026465375102396596,0.11841995771529279
2016-08-31,capm,0.10114227843330317,0.12093713828212606,0.10317865636659185,0.11242025118727883,-0.026738078105945008,-0.013597672593046308,0.010318730430330495,0.05897960866946893,-0.03598346416992141,0.06839080959883416
2016-08-31,ff3f,0.1065234827516458,0.08827623576369244,0.11133810027761863,0.09065380158718375,-0.009482710699059874,-0.007118272362515344,0.011216555221643689,0.07740360209828712,-0.05191173125628977,0.09433688336134116
2016-09-30,historical_mean,0.11476761849128658,0.08247265652759889,0.024835213154291453,0.007294444832182695,0.11991363952423925,0.054970655544320776,0.0649755982445174,0.14823874880720944,-0.02530126047056367,0.13195939871846857
2016-09-30,capm,0.11098167419364355,0.13344524322290735,0.11522380851832353,0.1251988093095621,-0.032902168867136664,-0.017458029133900523,0.010084780219512103,0.05833371507129414,-0.03468080128719267,0.0717421342973103
2016-09-30,ff3f,0.11651324320440692,0.10126698098658393,0.1215756253882774,0.11841402389027283,-0.02348630805357197,-0.013859501985897941,0.010769707028506478,0.06808786552320722,-0.045378424967332215,0.09350079212410514
2016-10-31,historical_mean,0.10440149356424969,0.0650752776703846,0.004148764450104127,-0.007610799203715013,0.1126816483907915,0.04966327570854988,0.06145811787346135,0.13066486670417737,-0.006671599707822535,0.12222833038751105
2016-10-31,capm,0.10037620000043758,0.1178781461116246,0.09956056098693211,0.10885776161064009,-0.02938427072533984,-0.017046741761847253,0.009347684605000718,0.05236822334185145,-0.027949316063061003,0.06623102929556571
2016-10-31,ff3f,0.10558488006812736,0.08759298955288669,0.10676415985909146,0.10130183143887435,-0.018289529324489826,-0.012259801271666232,0.010349377121926314,0.06448813633866449,-0.04003768923180366,0.0877553399737396
2016-11-30,historical_mean,0.08348294260741859,0.04141759908200274,-0.014013053537953965,-0.024001965169563735,0.0930158744827904,0.04206095808799502,0.05035018041712346,0.09621757895772351,-0.01548926363637677,0.09894934749442764
2016-11-30,capm,0.08015128836009103,0.09747350618228592,0.07966672822482442,0.08544279507982638,-0.02057759805553672,-0.01270841871825498,0.008003719504602621,0.044314896271587856,-0.02036499003956791,0.05071645068239062
2016-11-30,ff3f,0.08643375850323937,0.059258202008055996,0.08944623185551459,0.08656216658653582,-0.01754614746868138,-0.011796530422737588,0.007073435429471235,0.04558512633203318,-0.0372056201469233,0.07309993400346369
2016-12-30,historical_mean,0.08580594871852032,0.06346050815549396,-0.021821055026409242,-0.03819135483800948,0.07358143900079434,0.0305974307474436,0.04008544426531393,0.10856420775246547,-0.02568128977532707,0.07947625675848498
2016-12-30,capm,0.0847385675311506,0.10918674506403268,0.08052195569391335,0.08428240996592103,-0.028673465469347417,-0.017144026502448468,0.004973903762294774,0.04701617021771317,-0.026535059972063305,0.04702700819227856
2016-12-30,ff3f,0.08936908620802748,0.07959437842232257,0.0888257016393663,0.0973187712256402,-0.03723330710285888,-0.0215451567253844,0.0024714281643003003,0.03257069646045071,-0.04059529143443327,0.05965808741761777
2017-01-31,historical_mean,0.08396366829006896,0.06626943956881325,-0.02009613075222903,-0.03767660161465122,0.07832729143218631,0.03724496138970702,0.042155837182189494,0.12390711711141893,-0.019231848671122213,0.08702634168952976
2017-01-31,capm,0.0818080689128976,0.10599599343255929,0.07787529915262821,0.08200562890622319,-0.026771300937075214,-0.015460214277853906,0.005128034811078657,0.04714291894709133,-0.024289736794597956,0.046351843096037716
2017-01-31,ff3f,0.08598307778557411,0.07959132515375655,0.08499318819228799,0.09565504942750155,-0.04187131721684729,-0.022785057750885927,0.0008480437820909484,0.028079364314036456,-0.0411628201196812,0.05516948400967427
2017-02-28,historical_mean,0.10183731328314963,0.0765843943443612,0.00850221797068573,0.013908219794504798,0.06065674337980509,0.027917828042175262,0.03642134267895654,0.10930614034627872,-0.012846022682260932,0.1103292502262356
2017-02-28,capm,0.0979107748305238,0.1290684797817964,0.09260855157779331,0.09447421628048967,-0.02691011195147549,-0.016178880076975696,0.008211569072753467,0.0628015547010544,-0.024500723592483564,0.05108610314114248
2017-02-28,ff3f,0.10383274687816135,0.09135092565871324,0.10230614746071606,0.10802463283742246,-0.0392622154772819,-0.022259791698550677,0.005326562048277941,0.04570520399785274,-0.044755198383576965,0.06360015738699187
2017-03-31,historical_mean,0.09984696102007165,0.06739595724738048,-0.0073871903743637606,0.008587386902048796,0.064154945395868,0.029131683653983755,0.03700099801321817,0.10433002763199077,-0.02266756366287214,0.11311474090078327
2017-03-31,capm,0.09487763271703104,0.12369805588067126,0.08559146725001074,0.09082595631919711,-0.025555073057181285,-0.01556913178072218,0.00806536970996931,0.05945211076951973,-0.028375719389701674,0.05013756009972719
2017-03-31,ff3f,0.101693153851875,0.08089045106197384,0.09624718576096239,0.10519857353427257,-0.03520426306536046,-0.02036783152151833,0.006096937077273459,0.04378471372488485,-0.04722931474989768,0.06681336686890729
2017-04-28,historical_mean,0.09750938266054181,0.06998701478637731,0.004748871713522998,0.007976432197258458,0.059532104029960294,0.031275536329495056,0.036112508458730534,0.09449943710492308,-0.013454554378726238,0.10447183639064389
2017-04-28,capm,0.09422361126484294,0.12258882304594541,0.08423332720391166,0.0898303970983832,-0.024949782336563257,-0.01536757523349381,0.008179189374396172,0.05958812109253328,-0.028288028878265085,0.05017386644894431
2017-04-28,ff3f,0.10007057790875676,0.0865426080337415,0.0944971068971973,0.0976186815969889,-0.017884181413941432,-0.011931746768906747,0.01089032431240502,0.06067309097591497,-0.03269418324226535,0.07190132984849434
2017-05-31,historical_mean,0.09849265175338554,0.08652826886958011,0.007223109663657978,0.011007507091528715,0.05782372454079267,0.0324332394287528,0.0356502115951947,0.08453121188486823,-0.009388771488969043,0.0991045639841143
2017-05-31,capm,0.09860988067606466,0.1269459434032479,0.08885718251526864,0.09437557052068267,-0.025402006015927923,-0.01573883556262336,0.009049239928717673,0.06315402181869204,-0.029147401661387882,0.05316988576143523
2017-05-31,ff3f,0.10242601910622391,0.10365292384830463,0.09694759984259811,0.10040397602982462,-0.013613648557624045,-0.010160691655556314,0.012400281993663238,0.06907369983394253,-0.0279048334337197,0.07123814569589147
2017-06-30,historical_mean,0.09551727376899495,0.07728541607624698,0.0135503769254745,0.010663879591301028,0.054368332519236104,0.02914770921444353,0.035054739243586805,0.07420371914423578,0.000525485662312129,0.1018356482009711
2017-06-30,capm,0.09561413235272079,0.12343951968306857,0.08631523266823896,0.09116447937537123,-0.025244492196136885,-0.0155893624053562,0.00866476543045787,0.06092936510811723,-0.027027326273887528,0.05170197604480005
